dataset,ID,station,depth,environment,carbon_per_liter,nitrogen_per_liter,temperature,salinity,mcn,dissolved_oxygen,phosphate,total_P,nitrate,nitrite,nitrate_nitrite,ammonium,total_N,chl_a,latitude,longitude,pH,par,doC,tdN,poC,pN,year,month,day,insolation,diC,date
beauford,BSL2011.003,JA2,1,seawater,,,9.9,28.1,2.877433207,11,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2011,8,7,,,
beauford,BSL2011.005,JA3,1,seawater,,,10,26.1,2.890672539,10.1,,,0,,,0,,0.6,70.1162,-143.37867,8.1,,1.35,0.09,398.2,60.8,2011,8,7,,,
beauford,BSL2011.007,HU1,1,seawater,,,5.2,30.4,3.065623146,13.2,,,0,,,0,,1.7,70.066,-144.19038,7.8,,1.34,0.08,351.3,63.7,2011,8,8,,,
beauford,BSL2011.009,HU2,1,seawater,,,4.8,31.6,3.115569733,13.8,,,0,,,0,,0.9,70.0881,-144.09043,8,,1.21,0.08,324.9,60.2,2011,8,8,,,
beauford,BSL2011.011,BE1,1,seawater,,,4.9,30.6,2.925107299,12.5,,,0,,,0,,0.2,70.1566,-143.58438,7.9,,1.18,0.09,136.7,23.7,2011,8,9,,,
beauford,BSL2011.013,BE2,1,seawater,,,5.1,32.1,2.933332455,12.2,,,0,,,0,,0.1,70.1534,-143.53165,8,,1.13,0.07,138.7,25.2,2011,8,9,,,
beauford,BSL2011.015,KA1,1,seawater,,,11.2,27,2.695403881,9,,,0.1,,,NA,,0.2,70.0863,-143.61367,7.7,,1.41,0.1,147.6,30.3,2011,8,10,,,
beauford,BSL2011.017,KA2,1,seawater,,,11.4,26.7,2.651545386,8.9,,,0,,,0.5,,0.1,70.1008,-143.57823,7.9,,1.34,0.09,171.2,29.4,2011,8,10,,,
beauford,BSL2011.019,KA3,1,seawater,,,11.7,26.5,2.627451529,9.2,,,0,,,0.5,,0.3,70.1185,-143.56963,7.3,,1.25,0.07,126.6,28.9,2011,8,10,,,
beauford,BSL2011.021,TA1,1,seawater,,,11.4,28.6,2.66246812,8.9,,,0,,,0,,0.2,70.1042,-143.12743,7.4,,1.31,0.11,142,35.8,2011,8,11,,,
beauford,BSL2011.023,TA2,1,seawater,,,9.4,29.4,2.81295757,9.4,,,0,,,1,,0,70.0871,-143.05472,7.8,,1.15,0.08,146.2,41.3,2011,8,11,,,
beauford,BSL2011.025,AN1,1,seawater,,,8.4,27.6,2.768994253,10.5,,,0,,,0,,0.3,69.959,-142.49365,7.8,,1.34,0.1,151.6,29.5,2011,8,17,,,
beauford,BSL2011.028,AN2,1,seawater,,,7.9,28.6,2.808987381,10.5,,,0,,,0,,0.3,69.9478,-142.44023,7.8,,1.3,0.09,184.1,30.4,2011,8,17,,,
beauford,BSL2011.030,NU1,1,seawater,,,8.8,18.9,2.560293768,10.6,,,0,,,1,,0.1,69.8633,-142.18623,7.9,,1.05,0.06,171.4,25.9,2011,8,18,,,
beauford,BSL2011.033,NU2,1,seawater,,,8.9,18.4,2.634725958,10.7,,,0,,,0,,0.1,69.8784,-142.23847,8,,1.12,0.09,147.2,29.3,2011,8,18,,,
beauford,BSL2011.035,NU3,1,seawater,,,8.5,19.4,2.630194689,11.1,,,0,,,0.5,,0.1,69.8984,-142.31133,8,,1.12,0.1,140.6,23.5,2011,8,18,,,
beauford,BSL2011.037,CR,NA,freshwater,,,NA,NA,3.008869383,NA,,,NA,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2011,9,18,,,
beauford,BSL2011.041,HR,NA,freshwater,,,NA,NA,3.725425966,NA,,,NA,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2011,8,20,,,
beauford,BSL2011.042,OR,NA,freshwater,,,NA,NA,1.949792399,NA,,,NA,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2011,8,20,,,
beauford,BSL2011.046,DE1,1,seawater,,,7.4,28.6,2.789094409,10,,,0,,,0.9,,0.2,69.6344,-141.26693,7.8,,1.19,0.12,249.1,49.4,2011,8,22,,,
beauford,BSL2011.048,DE2,1,seawater,,,6.9,28.8,2.778843521,10.7,,,0,,,4,,0,69.6598,-141.33962,7.9,,1.12,0.08,294.3,55.5,2011,8,22,,,
beauford,BSL2011.050,DE3,1,seawater,,,7.7,28.1,NA,10.4,,,0,,,0.7,,0.1,69.6828,-141.41337,7.9,,1.12,0.06,314.2,52.4,2011,8,22,,,
beauford,BSL2011.052,DP1,1,seawater,,,2,31.3,NA,12.1,,,0,,,3.3,,0.2,69.6956,-141.30532,7.9,,1.27,0.08,329,61.3,2011,8,22,,,
beauford,BSL2011.054,DP2,1,seawater,,,2.5,31.2,2.947167852,11.8,,,0,,,0.6,,0.2,69.6925,-141.25405,7.9,,1.28,0.06,374.4,75,2011,8,22,,,
beauford,BSL2011.062,JR,NA,freshwater,,,NA,NA,1.936781979,NA,,,NA,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2011,8,24,,,
beauford,BSL2012.001,KAA,2,seawater,,,-2.4,42.1,2.602339082,8.6,,,4,,,4.8,,0,70.089,-143.62332,7.3,,1.44,0.29,106,15.2,2012,4,17,,,
beauford,BSL2012.003,KAA,2,seawater,,,-2.4,42.1,NA,8.6,,,4,,,4.8,,0,70.089,-143.62332,7.3,,1.44,0.29,106,15.2,2012,4,17,,,
beauford,BSL2012.004,KAA,2,seawater,,,-2.4,42.1,2.624799198,8.6,,,4,,,4.8,,0,70.089,-143.62332,7.3,,1.44,0.29,106,15.2,2012,4,17,,,
beauford,BSL2012.005,KAA,2,seawater,,,-2.4,42.1,2.518132919,8.6,,,4,,,4.8,,0,70.089,-143.62332,7.3,,1.44,0.29,106,15.2,2012,4,17,,,
beauford,BSL2012.006,KAA,2,seawater,,,-2.4,42.1,2.638532835,8.6,,,4,,,4.8,,0,70.089,-143.62332,7.3,,1.44,0.29,106,15.2,2012,4,17,,,
beauford,BSL2012.007,KAB,2,seawater,,,-2.1,37.4,2.695045899,10,,,4.6,,,4.5,,0,70.1009,-143.5709,7.6,,1.36,0.25,79.3,12.5,2012,4,17,,,
beauford,BSL2012.009,KAB,2,seawater,,,-2.1,37.4,2.610370121,10,,,4.6,,,4.5,,0,70.1009,-143.5709,7.6,,1.36,0.25,79.3,12.5,2012,4,17,,,
beauford,BSL2012.010,KAB,2,seawater,,,-2.1,37.4,2.690158017,10,,,4.6,,,4.5,,0,70.1009,-143.5709,7.6,,1.36,0.25,79.3,12.5,2012,4,17,,,
beauford,BSL2012.011,JAA,2,seawater,,,-1.8,31.3,2.526263852,NA,,,0.4,,,0,,0.1,70.1068,-143.44347,7.9,,0.92,0.09,48,6.2,2012,4,18,,,
beauford,BSL2012.013,JAA,2,seawater,,,-1.8,31.3,NA,NA,,,0.4,,,0,,0.1,70.1068,-143.44347,7.9,,0.92,0.09,48,6.2,2012,4,18,,,
beauford,BSL2012.014,JAA,2,seawater,,,-1.8,31.3,2.517387429,NA,,,0.4,,,0,,0.1,70.1068,-143.44347,7.9,,0.92,0.09,48,6.2,2012,4,18,,,
beauford,BSL2012.015,JAA,2,seawater,,,-1.8,31.3,2.445125398,NA,,,0.4,,,0,,0.1,70.1068,-143.44347,7.9,,0.92,0.09,48,6.2,2012,4,18,,,
beauford,BSL2012.016,JAA,2,seawater,,,-1.8,31.3,2.558797821,NA,,,0.4,,,0,,0.1,70.1068,-143.44347,7.9,,0.92,0.09,48,6.2,2012,4,18,,,
beauford,BSL2012.017,NUA,2,seawater,,,-2.2,39.9,2.556888241,10.5,,,2.5,,,1.7,,0.1,69.8794,-142.2497,7.6,,1.3,0.17,82.4,11,2012,4,20,,,
beauford,BSL2012.019,NUA,2,seawater,,,-2.2,39.9,NA,10.5,,,2.5,,,1.7,,0.1,69.8794,-142.2497,7.6,,1.3,0.17,82.4,11,2012,4,20,,,
beauford,BSL2012.020,NUA,2,seawater,,,-2.2,39.9,2.561295558,10.5,,,2.5,,,1.7,,0.1,69.8794,-142.2497,7.6,,1.3,0.17,82.4,11,2012,4,20,,,
beauford,BSL2012.023,ANA,2,seawater,,,-1.8,32.4,2.579786677,NA,,,0.5,,,0,,0.1,69.9592,-142.49365,7.9,,0.96,0.07,75.6,9.3,2012,4,20,,,
beauford,BSL2012.025,ANA,2,seawater,,,-1.8,32.4,NA,NA,,,0.5,,,0,,0.1,69.9592,-142.49365,7.9,,0.96,0.07,75.6,9.3,2012,4,20,,,
beauford,BSL2012.026,ANA,2,seawater,,,-1.8,32.4,2.664093659,NA,,,0.5,,,0,,0.1,69.9592,-142.49365,7.9,,0.96,0.07,75.6,9.3,2012,4,20,,,
beauford,BSL2012.029,BPDL,2,seawater,,,-1.8,31.4,2.556284315,13.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.8,,0.97,0.08,43.2,5,2012,4,22,,,
beauford,BSL2012.030,BPDL,2,seawater,,,-1.8,31.4,NA,13.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.8,,0.97,0.08,43.2,5,2012,4,22,,,
beauford,BSL2012.031,BPDL,2,seawater,,,-1.8,31.4,2.565154952,13.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.8,,0.97,0.08,43.2,5,2012,4,22,,,
beauford,BSL2012.032,BPDL,2,seawater,,,-1.8,31.4,NA,13.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.8,,0.97,0.08,43.2,5,2012,4,22,,,
beauford,BSL2012.033,BPDL,2,seawater,,,-1.8,31.4,2.506685,13.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.8,,0.97,0.08,43.2,5,2012,4,22,,,
beauford,BSL2012.034,JAB,2,seawater,,,NA,NA,NA,NA,,,1.1,,,0.9,,NA,NA,NA,NA,,1.35,0.11,NA,NA,2012,4,24,,,
beauford,BSL2012.035,JAB,2,seawater,,,NA,NA,NA,NA,,,1.1,,,0.9,,NA,NA,NA,NA,,1.35,0.11,NA,NA,2012,4,24,,,
beauford,BSL2012.036,JAB,2,seawater,,,NA,NA,2.59848456,NA,,,1.1,,,0.9,,NA,NA,NA,NA,,1.35,0.11,NA,NA,2012,4,24,,,
beauford,BSL2012.037,NU1,1,seawater,,,4.1,1.1,NA,13.3,,,0,,,1,,0.1,69.8633,-142.18623,7.8,,1.05,0.06,171.4,25.9,2012,6,23,,,
beauford,BSL2012.039,NU1,1,seawater,,,4.1,1.1,2.798164026,13.3,,,0,,,1,,0.1,69.8633,-142.18623,7.8,,1.05,0.06,171.4,25.9,2012,6,23,,,
beauford,BSL2012.040,NU1,1,seawater,,,4.1,1.1,NA,13.3,,,0,,,1,,0.1,69.8633,-142.18623,7.8,,1.05,0.06,171.4,25.9,2012,6,23,,,
beauford,BSL2012.043,AN3,2,seawater,,,2.5,2.2,2.733646566,13.8,,,0,,,0,,2.3,69.9431,-142.43375,7.4,,3.21,0.18,574.4,86.1,2012,6,24,,,
beauford,BSL2012.045,AN3,2,seawater,,,2.5,2.2,2.771868446,13.8,,,0,,,0,,2.3,69.9431,-142.43375,7.4,,3.21,0.18,574.4,86.1,2012,6,24,,,
beauford,BSL2012.046,AN3,2,seawater,,,2.5,2.2,2.831961317,13.8,,,0,,,0,,2.3,69.9431,-142.43375,7.4,,3.21,0.18,574.4,86.1,2012,6,24,,,
beauford,BSL2012.049,KAK,2,seawater,,,1.4,3.8,2.713896374,14.8,,,0,,,1,,15.4,70.1238,-143.58328,8.3,,2.41,0.1,484.5,81.5,2012,6,25,,,
beauford,BSL2012.053,BPDL,2,seawater,,,1.8,4.4,NA,14.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,6,26,,,
beauford,BSL2012.054,BPDL,2,seawater,,,1.8,4.4,2.662587475,14.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,6,26,,,
beauford,BSL2012.055,BPDL,2,seawater,,,1.8,4.4,2.856789008,14.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,6,26,,,
beauford,BSL2012.056,BPDL,2,seawater,,,1.8,4.4,2.603419683,14.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,6,26,,,
beauford,BSL2012.057,BPDL,2,seawater,,,1.8,4.4,2.691770135,14.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,6,26,,,
beauford,BSL2012.058,JA2,1,seawater,,,3.2,3.3,2.653023473,14.1,,,0,,,0.9,,0.3,70.1096,-143.42718,7.8,,1.27,0.08,228.4,34.4,2012,6,27,,,
beauford,BSL2012.060,JA2,1,seawater,,,3.2,3.3,2.648395103,14.1,,,0,,,0.9,,0.3,70.1096,-143.42718,7.8,,1.27,0.08,228.4,34.4,2012,6,27,,,
beauford,BSL2012.061,JA2,1,seawater,,,3.2,3.3,2.695126232,14.1,,,0,,,0.9,,0.3,70.1096,-143.42718,7.8,,1.27,0.08,228.4,34.4,2012,6,27,,,
beauford,BSL2012.062,JA2,1,seawater,,,3.2,3.3,2.587188457,14.1,,,0,,,0.9,,0.3,70.1096,-143.42718,7.8,,1.27,0.08,228.4,34.4,2012,6,27,,,
beauford,BSL2012.063,JA2,1,seawater,,,3.2,3.3,2.612690288,14.1,,,0,,,0.9,,0.3,70.1096,-143.42718,7.8,,1.27,0.08,228.4,34.4,2012,6,27,,,
beauford,BSL2012.064,JA3,1,seawater,,,5.8,3,2.694428604,14.3,,,0,,,0,,0.6,70.1162,-143.37867,7.8,,1.35,0.09,398.2,60.8,2012,6,28,,,
beauford,BSL2012.066,JA3,1,seawater,,,5.8,3,2.628109763,14.3,,,0,,,0,,0.6,70.1162,-143.37867,7.8,,1.35,0.09,398.2,60.8,2012,6,28,,,
beauford,BSL2012.067,JA3,1,seawater,,,5.8,3,2.71808892,14.3,,,0,,,0,,0.6,70.1162,-143.37867,7.8,,1.35,0.09,398.2,60.8,2012,6,28,,,
beauford,BSL2012.070,KA4,2,seawater,,,4.3,3.4,2.618288922,13.6,,,0,,,0,,2.4,70.1093,-143.59897,7.4,,2.37,0.1,436.3,65.3,2012,6,29,,,
beauford,BSL2012.072,KA4,2,seawater,,,4.3,3.4,2.69374101,13.6,,,0,,,0,,2.4,70.1093,-143.59897,7.4,,2.37,0.1,436.3,65.3,2012,6,29,,,
beauford,BSL2012.073,KA4,2,seawater,,,4.3,3.4,2.777883235,13.6,,,0,,,0,,2.4,70.1093,-143.59897,7.4,,2.37,0.1,436.3,65.3,2012,6,29,,,
beauford,BSL2012.074,KA4,2,seawater,,,4.3,3.4,2.636567611,13.6,,,0,,,0,,2.4,70.1093,-143.59897,7.4,,2.37,0.1,436.3,65.3,2012,6,29,,,
beauford,BSL2012.075,KA4,2,seawater,,,4.3,3.4,2.397116636,13.6,,,0,,,0,,2.4,70.1093,-143.59897,7.4,,2.37,0.1,436.3,65.3,2012,6,29,,,
beauford,BSL2012.076,HU1,1,seawater,,,7.3,24.2,2.63512345,9.4,,,0,,,0,,1.7,70.066,-144.19038,7.8,,1.34,0.08,351.3,63.7,2012,8,6,,,
beauford,BSL2012.078,HU1,1,seawater,,,7.3,24.2,2.682389546,9.4,,,0,,,0,,1.7,70.066,-144.19038,7.8,,1.34,0.08,351.3,63.7,2012,8,6,,,
beauford,BSL2012.079,HU1,1,seawater,,,7.3,24.2,2.663117625,9.4,,,0,,,0,,1.7,70.066,-144.19038,7.8,,1.34,0.08,351.3,63.7,2012,8,6,,,
beauford,BSL2012.080,HU2,1,seawater,,,7.6,24.5,2.678769595,10.5,,,0,,,0,,0.9,70.0881,-144.09043,7.8,,1.21,0.08,324.9,60.2,2012,8,6,,,
beauford,BSL2012.082,HU2,1,seawater,,,7.6,24.5,2.551589934,10.5,,,0,,,0,,0.9,70.0881,-144.09043,7.8,,1.21,0.08,324.9,60.2,2012,8,6,,,
beauford,BSL2012.083,HU2,1,seawater,,,7.6,24.5,2.646348419,10.5,,,0,,,0,,0.9,70.0881,-144.09043,7.8,,1.21,0.08,324.9,60.2,2012,8,6,,,
beauford,BSL2012.086,KA1,1,seawater,,,10.8,23.3,2.45196208,8.3,,,0.1,,,NA,,0.2,70.0863,-143.61367,8,,1.41,0.1,147.6,30.3,2012,8,7,,,
beauford,BSL2012.088,KA1,1,seawater,,,10.8,23.3,NA,8.3,,,0.1,,,NA,,0.2,70.0863,-143.61367,8,,1.41,0.1,147.6,30.3,2012,8,7,,,
beauford,BSL2012.089,KA1,1,seawater,,,10.8,23.3,2.55351528,8.3,,,0.1,,,NA,,0.2,70.0863,-143.61367,8,,1.41,0.1,147.6,30.3,2012,8,7,,,
beauford,BSL2012.090,KA2,1,seawater,,,11.5,23,2.691495657,7.9,,,0,,,0.5,,0.1,70.1008,-143.57823,8,,1.34,0.09,171.2,29.4,2012,8,7,,,
beauford,BSL2012.092,KA2,1,seawater,,,11.5,23,2.646713578,7.9,,,0,,,0.5,,0.1,70.1008,-143.57823,8,,1.34,0.09,171.2,29.4,2012,8,7,,,
beauford,BSL2012.093,KA2,1,seawater,,,11.5,23,2.525934438,7.9,,,0,,,0.5,,0.1,70.1008,-143.57823,8,,1.34,0.09,171.2,29.4,2012,8,7,,,
beauford,BSL2012.094,KA2,1,seawater,,,11.5,23,NA,7.9,,,0,,,0.5,,0.1,70.1008,-143.57823,8,,1.34,0.09,171.2,29.4,2012,8,7,,,
beauford,BSL2012.095,KA2,1,seawater,,,11.5,23,2.557265502,7.9,,,0,,,0.5,,0.1,70.1008,-143.57823,8,,1.34,0.09,171.2,29.4,2012,8,7,,,
beauford,BSL2012.096,BE1,1,seawater,,,7,22.5,2.637497351,9.8,,,0,,,0,,0.2,70.1566,-143.58438,7.9,,1.18,0.09,136.7,23.7,2012,8,8,,,
beauford,BSL2012.098,BE1,1,seawater,,,7,22.5,2.562105513,9.8,,,0,,,0,,0.2,70.1566,-143.58438,7.9,,1.18,0.09,136.7,23.7,2012,8,8,,,
beauford,BSL2012.099,BE1,1,seawater,,,7,22.5,2.650106489,9.8,,,0,,,0,,0.2,70.1566,-143.58438,7.9,,1.18,0.09,136.7,23.7,2012,8,8,,,
beauford,BSL2012.100,BE2,1,seawater,,,6.6,22.5,2.623255433,9.4,,,0,,,0,,0.1,70.1534,-143.53165,7.9,,1.13,0.07,138.7,25.2,2012,8,8,,,
beauford,BSL2012.102,BE2,1,seawater,,,6.6,22.5,2.585742206,9.4,,,0,,,0,,0.1,70.1534,-143.53165,7.9,,1.13,0.07,138.7,25.2,2012,8,8,,,
beauford,BSL2012.103,BE2,1,seawater,,,6.6,22.5,2.64238907,9.4,,,0,,,0,,0.1,70.1534,-143.53165,7.9,,1.13,0.07,138.7,25.2,2012,8,8,,,
beauford,BSL2012.106,TA1,1,seawater,,,10.5,13.6,2.524188768,13.7,,,0,,,0,,0.2,70.1042,-143.12743,7.9,,1.31,0.11,142,35.8,2012,8,9,,,
beauford,BSL2012.108,TA1,1,seawater,,,10.5,13.6,2.518182463,13.7,,,0,,,0,,0.2,70.1042,-143.12743,7.9,,1.31,0.11,142,35.8,2012,8,9,,,
beauford,BSL2012.109,TA1,1,seawater,,,10.5,13.6,2.439304974,13.7,,,0,,,0,,0.2,70.1042,-143.12743,7.9,,1.31,0.11,142,35.8,2012,8,9,,,
beauford,BSL2012.110,TA2,1,seawater,,,11,18.4,2.576786735,13.8,,,0,,,1,,0,70.0871,-143.05472,8,,1.15,0.08,146.2,41.3,2012,8,9,,,
beauford,BSL2012.112,TA2,1,seawater,,,11,18.4,2.497096617,13.8,,,0,,,1,,0,70.0871,-143.05472,8,,1.15,0.08,146.2,41.3,2012,8,9,,,
beauford,BSL2012.113,TA2,1,seawater,,,11,18.4,2.540383715,13.8,,,0,,,1,,0,70.0871,-143.05472,8,,1.15,0.08,146.2,41.3,2012,8,9,,,
beauford,BSL2012.116,CR,NA,freshwater,,,NA,NA,NA,NA,,,NA,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2012,8,9,,,
beauford,BSL2012.117,NU1,1,seawater,,,11.5,2.3,2.146032212,11.4,,,0,,,1,,0.1,69.8633,-142.18623,7.6,,1.05,0.06,171.4,25.9,2012,8,10,,,
beauford,BSL2012.119,NU1,1,seawater,,,11.5,2.3,NA,11.4,,,0,,,1,,0.1,69.8633,-142.18623,7.6,,1.05,0.06,171.4,25.9,2012,8,10,,,
beauford,BSL2012.120,NU1,1,seawater,,,11.5,2.3,NA,11.4,,,0,,,1,,0.1,69.8633,-142.18623,7.6,,1.05,0.06,171.4,25.9,2012,8,10,,,
beauford,BSL2012.123,NU2,1,seawater,,,11.5,2.3,NA,11.4,,,0,,,0,,0.1,69.8784,-142.23847,7.6,,1.12,0.09,147.2,29.3,2012,8,10,,,
beauford,BSL2012.125,NU2,1,seawater,,,11.5,2.3,2.436833227,11.4,,,0,,,0,,0.1,69.8784,-142.23847,7.6,,1.12,0.09,147.2,29.3,2012,8,10,,,
beauford,BSL2012.126,NU2,1,seawater,,,11.5,2.3,NA,11.4,,,0,,,0,,0.1,69.8784,-142.23847,7.6,,1.12,0.09,147.2,29.3,2012,8,10,,,
beauford,BSL2012.127,NU3,1,seawater,,,11.6,4.8,NA,11.1,,,0,,,0.5,,0.1,69.8984,-142.31133,8.3,,1.12,0.1,140.6,23.5,2012,8,10,,,
beauford,BSL2012.129,NU3,1,seawater,,,11.6,4.8,NA,11.1,,,0,,,0.5,,0.1,69.8984,-142.31133,8.3,,1.12,0.1,140.6,23.5,2012,8,10,,,
beauford,BSL2012.130,NU3,1,seawater,,,11.6,4.8,NA,11.1,,,0,,,0.5,,0.1,69.8984,-142.31133,8.3,,1.12,0.1,140.6,23.5,2012,8,10,,,
beauford,BSL2012.131,JA1,1,seawater,,,8.2,21.8,2.571006435,10.9,,,0,,,0,,0.5,70.1055,-143.50292,7.9,,1.29,0.07,217.1,40.2,2012,8,11,,,
beauford,BSL2012.133,JA1,1,seawater,,,8.2,21.8,2.480517962,10.9,,,0,,,0,,0.5,70.1055,-143.50292,7.9,,1.29,0.07,217.1,40.2,2012,8,11,,,
beauford,BSL2012.134,JA1,1,seawater,,,8.2,21.8,2.568815974,10.9,,,0,,,0,,0.5,70.1055,-143.50292,7.9,,1.29,0.07,217.1,40.2,2012,8,11,,,
beauford,BSL2012.135,JA2,1,seawater,,,8.3,22.1,2.585505968,10.8,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2012,8,11,,,
beauford,BSL2012.137,JA2,1,seawater,,,8.3,22.1,NA,10.8,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2012,8,11,,,
beauford,BSL2012.138,JA2,1,seawater,,,8.3,22.1,2.551584399,10.8,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2012,8,11,,,
beauford,BSL2012.139,JA2,1,seawater,,,8.3,22.1,2.649379006,10.8,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2012,8,11,,,
beauford,BSL2012.140,JA2,1,seawater,,,8.3,22.1,2.584594985,10.8,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2012,8,11,,,
beauford,BSL2012.141,AN1,1,seawater,,,9.5,23.8,2.494167902,10.3,,,0,,,0,,0.3,69.959,-142.49365,7.9,,1.34,0.1,151.6,29.5,2012,8,12,,,
beauford,BSL2012.143,AN1,1,seawater,,,9.5,23.8,2.466433237,10.3,,,0,,,0,,0.3,69.959,-142.49365,7.9,,1.34,0.1,151.6,29.5,2012,8,12,,,
beauford,BSL2012.144,AN1,1,seawater,,,9.5,23.8,2.524558066,10.3,,,0,,,0,,0.3,69.959,-142.49365,7.9,,1.34,0.1,151.6,29.5,2012,8,12,,,
beauford,BSL2012.147,AN2,1,seawater,,,8.7,21.6,2.45726531,10.6,,,0,,,0,,0.3,69.9478,-142.44023,8,,1.3,0.09,184.1,30.4,2012,8,12,,,
beauford,BSL2012.149,AN2,1,seawater,,,8.7,21.6,NA,10.6,,,0,,,0,,0.3,69.9478,-142.44023,8,,1.3,0.09,184.1,30.4,2012,8,12,,,
beauford,BSL2012.150,AN2,1,seawater,,,8.7,21.6,2.524067365,10.6,,,0,,,0,,0.3,69.9478,-142.44023,8,,1.3,0.09,184.1,30.4,2012,8,12,,,
beauford,BSL2012.151,JR,NA,freshwater,,,NA,NA,2.629797541,NA,,,NA,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2012,8,12,,,
beauford,BSL2012.152,DE1,1,seawater,,,10.1,11.8,2.524555323,11.2,,,0,,,0.9,,0.2,69.6344,-141.26693,8,,1.19,0.12,249.1,49.4,2012,8,13,,,
beauford,BSL2012.154,DE1,1,seawater,,,10.1,11.8,2.456291458,11.2,,,0,,,0.9,,0.2,69.6344,-141.26693,8,,1.19,0.12,249.1,49.4,2012,8,13,,,
beauford,BSL2012.155,DE1,1,seawater,,,10.1,11.8,2.496774956,11.2,,,0,,,0.9,,0.2,69.6344,-141.26693,8,,1.19,0.12,249.1,49.4,2012,8,13,,,
beauford,BSL2012.156,DE2,1,seawater,,,10.7,14.6,2.545028038,10.9,,,0,,,4,,0,69.6598,-141.33962,8.1,,1.12,0.08,294.3,55.5,2012,8,13,,,
beauford,BSL2012.158,DE2,1,seawater,,,10.7,14.6,2.545474668,10.9,,,0,,,4,,0,69.6598,-141.33962,8.1,,1.12,0.08,294.3,55.5,2012,8,13,,,
beauford,BSL2012.159,DE2,1,seawater,,,10.7,14.6,2.485214709,10.9,,,0,,,4,,0,69.6598,-141.33962,8.1,,1.12,0.08,294.3,55.5,2012,8,13,,,
beauford,BSL2012.162,DE3,1,seawater,,,10,14.9,2.507877937,11.2,,,0,,,0.7,,0.1,69.6828,-141.41337,8.1,,1.12,0.06,314.2,52.4,2012,8,13,,,
beauford,BSL2012.164,DE3,1,seawater,,,10,14.9,2.511123721,11.2,,,0,,,0.7,,0.1,69.6828,-141.41337,8.1,,1.12,0.06,314.2,52.4,2012,8,13,,,
beauford,BSL2012.165,DE3,1,seawater,,,10,14.9,2.50919,11.2,,,0,,,0.7,,0.1,69.6828,-141.41337,8.1,,1.12,0.06,314.2,52.4,2012,8,13,,,
beauford,BSL2012.166,DP1,1,seawater,,,5.4,15.8,2.64756955,12.1,,,0,,,3.3,,0.2,69.6956,-141.30532,7.9,,1.27,0.08,329,61.3,2012,8,13,,,
beauford,BSL2012.168,DP1,1,seawater,,,5.4,15.8,2.573671264,12.1,,,0,,,3.3,,0.2,69.6956,-141.30532,7.9,,1.27,0.08,329,61.3,2012,8,13,,,
beauford,BSL2012.169,DP1,1,seawater,,,5.4,15.8,2.624093391,12.1,,,0,,,3.3,,0.2,69.6956,-141.30532,7.9,,1.27,0.08,329,61.3,2012,8,13,,,
beauford,BSL2012.172,DP2,1,seawater,,,6.5,16.3,2.623292229,11.7,,,0,,,0.6,,0.2,69.6925,-141.25405,8,,1.28,0.06,374.4,75,2012,8,13,,,
beauford,BSL2012.173,DP2,1,seawater,,,6.5,16.3,2.640629285,11.7,,,0,,,0.6,,0.2,69.6925,-141.25405,8,,1.28,0.06,374.4,75,2012,8,13,,,
beauford,BSL2012.174,DP2,1,seawater,,,6.5,16.3,2.607077329,11.7,,,0,,,0.6,,0.2,69.6925,-141.25405,8,,1.28,0.06,374.4,75,2012,8,13,,,
beauford,BSL2012.175,BPDL,2,seawater,,,-0.7,29.6,2.712864024,13.5,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,8,15,,,
beauford,BSL2012.176,BPDL,2,seawater,,,-0.7,29.6,2.687602565,13.5,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,8,15,,,
