date_of_plating,day_ID,dilution,salinity,well,competition,pair,bio_rep,total_count_1,total_count_2,total_volume,dil_factor,rep,salt,total_count,CFU_1,sd_CFU_1,CFU_2,sd_CFU_2,CFU_total,sd_CFU_total,ratio_strain1,ratio_strain2,strain1,strain2,ratio_fast
2024-10-31,D3,d7,16,F6,50-50,2-25,3,1,17,10,10000000,3,16,18,1000000000,1000000000,17000000000,4123105625.6176605,18000000000,4242640687.1192846,0.05555555555555555,0.9444444444444444,2,25,0.05555555555555555
2024-10-31,D3,d7,16,F7,5-95,2-25,1,1,9,10,10000000,1,16,10,1000000000,1000000000,9000000000,3000000000,10000000000,3162277660.16838,0.1,0.9,2,25,0.1
2024-10-31,D3,d7,16,F8,5-95,2-25,2,1,12,10,10000000,2,16,13,1000000000,1000000000,12000000000,3464101615.137754,13000000000,3605551275.4639893,0.07692307692307693,0.9230769230769231,2,25,0.07692307692307693
2024-10-31,D3,d7,16,F9,5-95,2-25,3,1,13,10,10000000,3,16,14,1000000000,1000000000,13000000000,3605551275.4639893,14000000000,3741657386.773942,0.07142857142857142,0.9285714285714286,2,25,0.07142857142857142
2024-10-31,D3,d7,31,E1,95-5,6-25,1,3,8,20,10000000,1,31,11,1500000000,866025403.7844385,4000000000,1414213562.373095,5500000000,1658312395.1777,0.2727272727272727,0.7272727272727273,6,25,0.2727272727272727
2024-10-31,D3,d7,31,E2,95-5,6-25,2,1,4,20,10000000,2,31,5,500000000,500000000,2000000000,1000000000,2500000000,1118033988.7498949,0.2,0.8,6,25,0.2
2024-10-31,D3,d7,31,E3,95-5,6-25,3,3,8,20,10000000,3,31,11,1500000000,866025403.7844385,4000000000,1414213562.373095,5500000000,1658312395.1777,0.2727272727272727,0.7272727272727273,6,25,0.2727272727272727
2024-10-31,D3,d7,31,E4,50-50,6-25,1,1,11,20,10000000,1,31,12,500000000,500000000,5500000000,1658312395.1777,6000000000,1732050807.568877,0.08333333333333333,0.9166666666666666,6,25,0.08333333333333333
2024-10-31,D3,d7,31,E5,50-50,6-25,2,4,7,20,10000000,2,31,11,2000000000,1000000000,3500000000,1322875655.5322955,5500000000,1658312395.1777,0.36363636363636365,0.6363636363636364,6,25,0.36363636363636365
2024-10-31,D3,d7,31,E6,50-50,6-25,3,2,7,20,10000000,3,31,9,1000000000,707106781.1865475,3500000000,1322875655.5322955,4500000000,1500000000,0.2222222222222222,0.7777777777777778,6,25,0.2222222222222222
2024-10-31,D3,d7,31,E7,5-95,6-25,1,2,15,20,10000000,1,31,17,1000000000,707106781.1865475,7500000000,1936491673.1037083,8500000000,2061552812.8088303,0.11764705882352941,0.8823529411764706,6,25,0.11764705882352941
2024-10-31,D3,d7,31,E8,5-95,6-25,2,2,13,20,10000000,2,31,15,1000000000,707106781.1865475,6500000000,1802775637.7319946,7500000000,1936491673.1037083,0.13333333333333333,0.8666666666666667,6,25,0.13333333333333333
2024-10-31,D3,d7,31,E9,5-95,6-25,3,1,11,20,10000000,3,31,12,500000000,500000000,5500000000,1658312395.1777,6000000000,1732050807.568877,0.08333333333333333,0.9166666666666666,6,25,0.08333333333333333
2024-10-31,D3,d7,31,F1,95-5,2-25,1,2,2,20,10000000,1,31,4,1000000000,707106781.1865475,1000000000,707106781.1865475,2000000000,1000000000,0.5,0.5,2,25,0.5
2024-10-31,D3,d7,31,F2,95-5,2-25,2,1,1,20,10000000,2,31,2,500000000,500000000,500000000,500000000,1000000000,707106781.1865475,0.5,0.5,2,25,0.5
2024-10-31,D3,d7,31,F3,95-5,2-25,3,2,10,20,10000000,3,31,12,1000000000,707106781.1865475,5000000000,1581138830.08419,6000000000,1732050807.568877,0.16666666666666666,0.8333333333333334,2,25,0.16666666666666666
2024-10-31,D3,d7,31,F4,50-50,2-25,1,3,8,20,10000000,1,31,11,1500000000,866025403.7844385,4000000000,1414213562.373095,5500000000,1658312395.1777,0.2727272727272727,0.7272727272727273,2,25,0.2727272727272727
2024-10-31,D3,d7,31,F5,50-50,2-25,2,5,4,20,10000000,2,31,9,2500000000,1118033988.7498949,2000000000,1000000000,4500000000,1500000000,0.5555555555555556,0.4444444444444444,2,25,0.5555555555555556
2024-10-31,D3,d7,31,F6,50-50,2-25,3,9,10,20,10000000,3,31,19,4500000000,1500000000,5000000000,1581138830.08419,9500000000,2179449471.770337,0.47368421052631576,0.5263157894736842,2,25,0.47368421052631576
2024-10-31,D3,d7,31,F7,5-95,2-25,1,4,3,20,10000000,1,31,7,2000000000,1000000000,1500000000,866025403.7844385,3500000000,1322875655.5322955,0.5714285714285714,0.42857142857142855,2,25,0.5714285714285714
2024-10-31,D3,d7,31,F8,5-95,2-25,2,3,5,20,10000000,2,31,8,1500000000,866025403.7844385,2500000000,1118033988.7498949,4000000000,1414213562.373095,0.375,0.625,2,25,0.375
2024-10-31,D3,d7,31,F9,5-95,2-25,3,10,5,20,10000000,3,31,15,5000000000,1581138830.08419,2500000000,1118033988.7498949,7500000000,1936491673.1037083,0.6666666666666666,0.3333333333333333,2,25,0.6666666666666666
2024-10-31,D3,d7,46,E1,95-5,6-25,1,12,3,10,10000000,1,46,15,12000000000,3464101615.137754,3000000000,1732050807.568877,15000000000,3872983346.2074165,0.8,0.2,6,25,0.8
2024-10-31,D3,d7,46,E2,95-5,6-25,2,6,1,10,10000000,2,46,7,6000000000,2449489742.783178,1000000000,1000000000,7000000000,2645751311.064591,0.8571428571428571,0.14285714285714285,6,25,0.8571428571428571
2024-10-31,D3,d7,46,E3,95-5,6-25,3,4,5,10,10000000,3,46,9,4000000000,2000000000,5000000000,2236067977.4997897,9000000000,3000000000,0.4444444444444444,0.5555555555555556,6,25,0.4444444444444444
2024-10-31,D3,d7,46,E4,50-50,6-25,1,7,5,10,10000000,1,46,12,7000000000,2645751311.064591,5000000000,2236067977.4997897,12000000000,3464101615.137754,0.5833333333333334,0.4166666666666667,6,25,0.5833333333333334
2024-10-31,D3,d7,46,E5,50-50,6-25,2,9,6,10,10000000,2,46,15,9000000000,3000000000,6000000000,2449489742.783178,15000000000,3872983346.2074165,0.6,0.4,6,25,0.6
2024-10-31,D3,d7,46,E6,50-50,6-25,3,14,7,10,10000000,3,46,21,14000000000,3741657386.773942,7000000000,2645751311.064591,21000000000,4582575694.95584,0.6666666666666666,0.3333333333333333,6,25,0.6666666666666666
2024-10-31,D3,d7,46,E7,5-95,6-25,1,26,3,10,10000000,1,46,29,26000000000,5099019513.592785,3000000000,1732050807.568877,29000000000,5385164807.134504,0.896551724137931,0.10344827586206896,6,25,0.896551724137931
2024-10-31,D3,d7,46,E8,5-95,6-25,2,33,1,10,10000000,2,46,34,33000000000,5744562646.538029,1000000000,1000000000,34000000000,5830951894.845301,0.9705882352941176,0.029411764705882353,6,25,0.9705882352941176
2024-10-31,D3,d7,46,E9,5-95,6-25,3,13,11,10,10000000,3,46,24,13000000000,3605551275.4639893,11000000000,3316624790.3554,24000000000,4898979485.566356,0.5416666666666666,0.4583333333333333,6,25,0.5416666666666666
2024-10-31,D3,d7,46,F1,95-5,2-25,1,3,4,10,10000000,1,46,7,3000000000,1732050807.568877,4000000000,2000000000,7000000000,2645751311.064591,0.42857142857142855,0.5714285714285714,2,25,0.42857142857142855
2024-10-31,D3,d7,46,F2,95-5,2-25,2,3,4,10,10000000,2,46,7,3000000000,1732050807.568877,4000000000,2000000000,7000000000,2645751311.064591,0.42857142857142855,0.5714285714285714,2,25,0.42857142857142855
2024-10-31,D3,d7,46,F3,95-5,2-25,3,0,8,10,10000000,3,46,8,0,0,8000000000,2828427124.74619,8000000000,2828427124.74619,0,1,2,25,0
2024-10-31,D3,d7,46,F4,50-50,2-25,1,3,0,10,10000000,1,46,3,3000000000,1732050807.568877,0,0,3000000000,1732050807.568877,1,0,2,25,1
2024-10-31,D3,d7,46,F5,50-50,2-25,2,1,6,10,10000000,2,46,7,1000000000,1000000000,6000000000,2449489742.783178,7000000000,2645751311.064591,0.14285714285714285,0.8571428571428571,2,25,0.14285714285714285
2024-10-31,D3,d7,46,F6,50-50,2-25,3,2,4,10,10000000,3,46,6,2000000000,1414213562.373095,4000000000,2000000000,6000000000,2449489742.783178,0.3333333333333333,0.6666666666666666,2,25,0.3333333333333333
2024-10-31,D3,d7,46,F7,5-95,2-25,1,10,0,10,10000000,1,46,10,10000000000,3162277660.16838,0,0,10000000000,3162277660.16838,1,0,2,25,1
2024-10-31,D3,d7,46,F8,5-95,2-25,2,6,4,10,10000000,2,46,10,6000000000,2449489742.783178,4000000000,2000000000,10000000000,3162277660.16838,0.6,0.4,2,25,0.6
2024-10-31,D3,d7,46,F9,5-95,2-25,3,7,2,10,10000000,3,46,9,7000000000,2645751311.064591,2000000000,1414213562.373095,9000000000,3000000000,0.7777777777777778,0.2222222222222222,2,25,0.7777777777777778
2024-10-31,D3,d7,61,E1,95-5,6-25,1,6,9,10,10000000,1,61,15,6000000000,2449489742.783178,9000000000,3000000000,15000000000,3872983346.2074165,0.4,0.6,6,25,0.4
2024-10-31,D3,d7,61,E2,95-5,6-25,2,6,1,10,10000000,2,61,7,6000000000,2449489742.783178,1000000000,1000000000,7000000000,2645751311.064591,0.8571428571428571,0.14285714285714285,6,25,0.8571428571428571
2024-10-31,D3,d7,61,E3,95-5,6-25,3,12,4,10,10000000,3,61,16,12000000000,3464101615.137754,4000000000,2000000000,16000000000,4000000000,0.75,0.25,6,25,0.75
2024-10-31,D3,d7,61,E4,50-50,6-25,1,7,6,10,10000000,1,61,13,7000000000,2645751311.064591,6000000000,2449489742.783178,13000000000,3605551275.4639893,0.5384615384615384,0.46153846153846156,6,25,0.5384615384615384
2024-10-31,D3,d7,61,E5,50-50,6-25,2,13,5,10,10000000,2,61,18,13000000000,3605551275.4639893,5000000000,2236067977.4997897,18000000000,4242640687.1192846,0.7222222222222222,0.2777777777777778,6,25,0.7222222222222222
2024-10-31,D3,d7,61,E6,50-50,6-25,3,7,8,10,10000000,3,61,15,7000000000,2645751311.064591,8000000000,2828427124.74619,15000000000,3872983346.2074165,0.4666666666666667,0.5333333333333333,6,25,0.4666666666666667
2024-10-31,D3,d7,61,E7,5-95,6-25,1,15,1,10,10000000,1,61,16,15000000000,3872983346.2074165,1000000000,1000000000,16000000000,4000000000,0.9375,0.0625,6,25,0.9375
2024-10-31,D3,d7,61,E8,5-95,6-25,2,14,4,10,10000000,2,61,18,14000000000,3741657386.773942,4000000000,2000000000,18000000000,4242640687.1192846,0.7777777777777778,0.2222222222222222,6,25,0.7777777777777778
2024-10-31,D3,d7,61,E9,5-95,6-25,3,1,8,10,10000000,3,61,9,1000000000,1000000000,8000000000,2828427124.74619,9000000000,3000000000,0.1111111111111111,0.8888888888888888,6,25,0.1111111111111111
2024-10-31,D3,d7,61,F1,95-5,2-25,1,1,1,10,10000000,1,61,2,1000000000,1000000000,1000000000,1000000000,2000000000,1414213562.373095,0.5,0.5,2,25,0.5
2024-10-31,D3,d7,61,F2,95-5,2-25,2,4,0,10,10000000,2,61,4,4000000000,2000000000,0,0,4000000000,2000000000,1,0,2,25,1
2024-10-31,D3,d7,61,F3,95-5,2-25,3,2,3,10,10000000,3,61,5,2000000000,1414213562.373095,3000000000,1732050807.568877,5000000000,2236067977.4997897,0.4,0.6,2,25,0.4
2024-10-31,D3,d7,61,F4,50-50,2-25,1,4,3,10,10000000,1,61,7,4000000000,2000000000,3000000000,1732050807.568877,7000000000,2645751311.064591,0.5714285714285714,0.42857142857142855,2,25,0.5714285714285714
2024-10-31,D3,d7,61,F5,50-50,2-25,2,7,2,10,10000000,2,61,9,7000000000,2645751311.064591,2000000000,1414213562.373095,9000000000,3000000000,0.7777777777777778,0.2222222222222222,2,25,0.7777777777777778
2024-10-31,D3,d7,61,F6,50-50,2-25,3,6,1,10,10000000,3,61,7,6000000000,2449489742.783178,1000000000,1000000000,7000000000,2645751311.064591,0.8571428571428571,0.14285714285714285,2,25,0.8571428571428571
2024-10-31,D3,d7,61,F7,5-95,2-25,1,4,0,10,10000000,1,61,4,4000000000,2000000000,0,0,4000000000,2000000000,1,0,2,25,1
2024-10-31,D3,d7,61,F8,5-95,2-25,2,3,4,10,10000000,2,61,7,3000000000,1732050807.568877,4000000000,2000000000,7000000000,2645751311.064591,0.42857142857142855,0.5714285714285714,2,25,0.42857142857142855
2024-10-31,D3,d7,61,F9,5-95,2-25,3,3,4,10,10000000,3,61,7,3000000000,1732050807.568877,4000000000,2000000000,7000000000,2645751311.064591,0.42857142857142855,0.5714285714285714,2,25,0.42857142857142855
2024-11-04,D5,d6,16,A1,95-5,40-2,1,32,0,10,1000000,1,16,32,3200000000,565685424.9492381,0,0,3200000000,565685424.9492381,1,0,40,2,0
2024-11-04,D5,d6,16,A10,100,2,1,12,0,10,1000000,1,16,12,1200000000,346410161.51377547,0,0,1200000000,346410161.51377547,1,0,2,2,1
2024-11-04,D5,d6,16,A11,100,2,2,11,0,10,1000000,2,16,11,1100000000,331662479.03554,0,0,1100000000,331662479.03554,1,0,2,2,1
2024-11-04,D5,d6,16,A12,100,2,3,11,0,10,1000000,3,16,11,1100000000,331662479.03554,0,0,1100000000,331662479.03554,1,0,2,2,1
2024-11-04,D5,d6,16,A2,95-5,40-2,2,11,0,10,1000000,2,16,11,1100000000,331662479.03554,0,0,1100000000,331662479.03554,1,0,40,2,0
2024-11-04,D5,d6,16,A3,95-5,40-2,3,30,0,10,1000000,3,16,30,3000000000,547722557.5051662,0,0,3000000000,547722557.5051662,1,0,40,2,0
2024-11-04,D5,d6,16,A4,50-50,40-2,1,66,0,10,1000000,1,16,66,6600000000,812403840.4635961,0,0,6600000000,812403840.4635961,1,0,40,2,0
2024-11-04,D5,d6,16,A5,50-50,40-2,2,13,0,10,1000000,2,16,13,1300000000,360555127.5463989,0,0,1300000000,360555127.5463989,1,0,40,2,0
2024-11-04,D5,d6,16,A6,50-50,40-2,3,76,0,10,1000000,3,16,76,7600000000,871779788.7081347,0,0,7600000000,871779788.7081347,1,0,40,2,0
2024-11-04,D5,d6,16,A7,5-95,40-2,1,33,0,10,1000000,1,16,33,3300000000,574456264.6538029,0,0,3300000000,574456264.6538029,1,0,40,2,0
2024-11-04,D5,d6,16,A8,5-95,40-2,2,29,0,10,1000000,2,16,29,2900000000,538516480.7134503,0,0,2900000000,538516480.7134503,1,0,40,2,0
2024-11-04,D5,d6,16,A9,5-95,40-2,3,22,0,10,1000000,3,16,22,2200000000,469041575.9823429,0,0,2200000000,469041575.9823429,1,0,40,2,0
2024-11-04,D5,d6,16,B1,95-5,40-8,1,38,11,10,1000000,1,16,49,3800000000,616441400.2968976,1100000000,331662479.03554,4900000000,700000000,0.7755102040816326,0.22448979591836735,40,8,0.22448979591836735
2024-11-04,D5,d6,16,B2,95-5,40-8,2,22,0,10,1000000,2,16,22,2200000000,469041575.9823429,0,0,2200000000,469041575.9823429,1,0,40,8,0
2024-11-04,D5,d6,16,B3,95-5,40-8,3,39,1,10,1000000,3,16,40,3900000000,624499799.8398398,100000000,100000000,4000000000,632455532.0336759,0.975,0.025,40,8,0.025
2024-11-04,D5,d6,16,B4,50-50,40-8,1,23,0,10,1000000,1,16,23,2300000000,479583152.33127195,0,0,2300000000,479583152.33127195,1,0,40,8,0
2024-11-04,D5,d6,16,B5,50-50,40-8,2,36,7,10,1000000,2,16,43,3600000000,600000000,700000000,264575131.10645908,4300000000,655743852.4302,0.8372093023255814,0.16279069767441862,40,8,0.16279069767441862
2024-11-04,D5,d6,16,B6,50-50,40-8,3,35,6,10,1000000,3,16,41,3500000000,591607978.3099616,600000000,244948974.27831784,4100000000,640312423.743285,0.8536585365853658,0.14634146341463414,40,8,0.14634146341463414
2024-11-04,D5,d6,16,B7,5-95,40-8,1,24,2,10,1000000,1,16,26,2400000000,489897948.5566357,200000000,141421356.23730952,2600000000,509901951.3592784,0.9230769230769231,0.07692307692307693,40,8,0.07692307692307693
2024-11-04,D5,d6,16,B8,5-95,40-8,2,53,0,10,1000000,2,16,53,5300000000,728010988.9280518,0,0,5300000000,728010988.9280518,1,0,40,8,0
2024-11-04,D5,d6,16,B9,5-95,40-8,3,31,0,10,1000000,3,16,31,3100000000,556776436.2830021,0,0,3100000000,556776436.2830021,1,0,40,8,0
2024-11-04,D5,d6,16,C1,95-5,40-39,1,14,8,10,1000000,1,16,22,1400000000,374165738.6773941,800000000,282842712.47461903,2200000000,469041575.9823429,0.6363636363636364,0.36363636363636365,40,39,0.6363636363636364
2024-11-04,D5,d6,16,C10,100,8,1,13,0,10,1000000,1,16,13,1300000000,360555127.5463989,0,0,1300000000,360555127.5463989,1,0,8,8,1
2024-11-04,D5,d6,16,C11,100,8,2,13,0,10,1000000,2,16,13,1300000000,360555127.5463989,0,0,1300000000,360555127.5463989,1,0,8,8,1
2024-11-04,D5,d6,16,C12,100,8,3,15,0,10,1000000,3,16,15,1500000000,387298334.6207417,0,0,1500000000,387298334.6207417,1,0,8,8,1
2024-11-04,D5,d6,16,C2,95-5,40-39,2,12,9,10,1000000,2,16,21,1200000000,346410161.51377547,900000000,300000000,2100000000,458257569.495584,0.5714285714285714,0.42857142857142855,40,39,0.5714285714285714
2024-11-04,D5,d6,16,C3,95-5,40-39,3,39,9,10,1000000,3,16,48,3900000000,624499799.8398398,900000000,300000000,4800000000,692820323.0275509,0.8125,0.1875,40,39,0.8125
2024-11-04,D5,d6,16,C4,50-50,40-39,1,59,1,10,1000000,1,16,60,5900000000,768114574.7868607,100000000,100000000,6000000000,774596669.24148345,0.9833333333333333,0.016666666666666666,40,39,0.9833333333333333
2024-11-04,D5,d6,16,C5,50-50,40-39,2,13,14,10,1000000,2,16,27,1300000000,360555127.5463989,1400000000,374165738.6773941,2700000000,519615242.27066314,0.48148148148148145,0.5185185185185185,40,39,0.48148148148148145
2024-11-04,D5,d6,16,C6,50-50,40-39,3,13,15,10,1000000,3,16,28,1300000000,360555127.5463989,1500000000,387298334.6207417,2800000000,529150262.21291816,0.4642857142857143,0.5357142857142857,40,39,0.4642857142857143
2024-11-04,D5,d6,16,C7,5-95,40-39,1,17,13,10,1000000,1,16,30,1700000000,412310562.561766,1300000000,360555127.5463989,3000000000,547722557.5051662,0.5666666666666667,0.43333333333333335,40,39,0.5666666666666667
2024-11-04,D5,d6,16,C8,5-95,40-39,2,34,9,10,1000000,2,16,43,3400000000,583095189.4845301,900000000,300000000,4300000000,655743852.4302,0.7906976744186046,0.20930232558139536,40,39,0.7906976744186046
2024-11-04,D5,d6,16,C9,5-95,40-39,3,4,15,10,1000000,3,16,19,400000000,200000000,1500000000,387298334.6207417,1900000000,435889894.3540673,0.21052631578947367,0.7894736842105263,40,39,0.21052631578947367
2024-11-04,D5,d6,16,D1,95-5,40-II.F2,1,20,1,10,1000000,1,16,21,2000000000,447213595.49995804,100000000,100000000,2100000000,458257569.495584,0.9523809523809523,0.047619047619047616,40,II.F2,0.9523809523809523
2024-11-04,D5,d6,16,D10,100,25,1,115,0,10,1000000,1,16,115,11500000000,1072380529.4763607,0,0,11500000000,1072380529.4763607,1,0,25,25,1
2024-11-04,D5,d6,16,D11,100,25,2,128,0,10,1000000,2,16,128,12800000000,1131370849.8984761,0,0,12800000000,1131370849.8984761,1,0,25,25,1
2024-11-04,D5,d6,16,D12,100,25,3,101,0,10,1000000,3,16,101,10100000000,1004987562.1120889,0,0,10100000000,1004987562.1120889,1,0,25,25,1
2024-11-04,D5,d6,16,D2,95-5,40-II.F2,2,20,3,10,1000000,2,16,23,2000000000,447213595.49995804,300000000,173205080.75688773,2300000000,479583152.33127195,0.8695652173913043,0.13043478260869565,40,II.F2,0.8695652173913043
2024-11-04,D5,d6,16,D3,95-5,40-II.F2,3,14,1,10,1000000,3,16,15,1400000000,374165738.6773941,100000000,100000000,1500000000,387298334.6207417,0.9333333333333333,0.06666666666666667,40,II.F2,0.9333333333333333
2024-11-04,D5,d6,16,D4,50-50,40-II.F2,1,28,5,10,1000000,1,16,33,2800000000,529150262.21291816,500000000,223606797.74997902,3300000000,574456264.6538029,0.8484848484848485,0.15151515151515152,40,II.F2,0.8484848484848485
2024-11-04,D5,d6,16,D5,50-50,40-II.F2,2,24,4,10,1000000,2,16,28,2400000000,489897948.5566357,400000000,200000000,2800000000,529150262.21291816,0.8571428571428571,0.14285714285714285,40,II.F2,0.8571428571428571
2024-11-04,D5,d6,16,D6,50-50,40-II.F2,3,53,2,10,1000000,3,16,55,5300000000,728010988.9280518,200000000,141421356.23730952,5500000000,741619848.7095664,0.9636363636363636,0.03636363636363636,40,II.F2,0.9636363636363636
2024-11-04,D5,d6,16,D7,5-95,40-II.F2,1,20,3,10,1000000,1,16,23,2000000000,447213595.49995804,300000000,173205080.75688773,2300000000,479583152.33127195,0.8695652173913043,0.13043478260869565,40,II.F2,0.8695652173913043
2024-11-04,D5,d6,16,D8,5-95,40-II.F2,2,43,7,10,1000000,2,16,50,4300000000,655743852.4302,700000000,264575131.10645908,5000000000,707106781.1865475,0.86,0.14,40,II.F2,0.86
2024-11-04,D5,d6,16,D9,5-95,40-II.F2,3,22,10,10,1000000,3,16,32,2200000000,469041575.9823429,1000000000,316227766.01683795,3200000000,565685424.9492381,0.6875,0.3125,40,II.F2,0.6875
2024-11-04,D5,d6,16,E10,100,32,1,19,0,10,1000000,1,16,19,1900000000,435889894.3540673,0,0,1900000000,435889894.3540673,1,0,32,32,1
2024-11-04,D5,d6,16,E11,100,32,2,8,0,10,1000000,2,16,8,800000000,282842712.47461903,0,0,800000000,282842712.47461903,1,0,32,32,1
2024-11-04,D5,d6,16,E12,100,32,3,17,0,10,1000000,3,16,17,1700000000,412310562.561766,0,0,1700000000,412310562.561766,1,0,32,32,1
2024-11-04,D5,d6,16,F10,100,39,1,68,0,10,1000000,1,16,68,6800000000,824621125.123532,0,0,6800000000,824621125.123532,1,0,39,39,1
2024-11-04,D5,d6,16,F11,100,39,2,33,0,10,1000000,2,16,33,3300000000,574456264.6538029,0,0,3300000000,574456264.6538029,1,0,39,39,1
2024-11-04,D5,d6,16,F12,100,39,3,44,0,10,1000000,3,16,44,4400000000,663324958.07108,0,0,4400000000,663324958.07108,1,0,39,39,1
2024-11-04,D5,d6,16,G1,95-5,2-32,1,1,2,10,1000000,1,16,3,100000000,100000000,200000000,141421356.23730952,300000000,173205080.75688773,0.3333333333333333,0.6666666666666666,2,32,0.6666666666666666
2024-11-04,D5,d6,16,G10,100,40,1,18,0,10,1000000,1,16,18,1800000000,424264068.7119285,0,0,1800000000,424264068.7119285,1,0,40,40,1
2024-11-04,D5,d6,16,G11,100,40,2,21,0,10,1000000,2,16,21,2100000000,458257569.495584,0,0,2100000000,458257569.495584,1,0,40,40,1
2024-11-04,D5,d6,16,G12,100,40,3,21,0,10,1000000,3,16,21,2100000000,458257569.495584,0,0,2100000000,458257569.495584,1,0,40,40,1
2024-11-04,D5,d6,16,G2,95-5,2-32,2,0,30,10,1000000,2,16,30,0,0,3000000000,547722557.5051662,3000000000,547722557.5051662,0,1,2,32,1
2024-11-04,D5,d6,16,G3,95-5,2-32,3,0,29,10,1000000,3,16,29,0,0,2900000000,538516480.7134503,2900000000,538516480.7134503,0,1,2,32,1
2024-11-04,D5,d6,16,G4,50-50,2-32,1,0,36,10,1000000,1,16,36,0,0,3600000000,600000000,3600000000,600000000,0,1,2,32,1
2024-11-04,D5,d6,16,G5,50-50,2-32,2,0,12,10,1000000,2,16,12,0,0,1200000000,346410161.51377547,1200000000,346410161.51377547,0,1,2,32,1
2024-11-04,D5,d6,16,G6,50-50,2-32,3,0,21,10,1000000,3,16,21,0,0,2100000000,458257569.495584,2100000000,458257569.495584,0,1,2,32,1
2024-11-04,D5,d6,16,G7,5-95,2-32,1,1,2,10,1000000,1,16,3,100000000,100000000,200000000,141421356.23730952,300000000,173205080.75688773,0.3333333333333333,0.6666666666666666,2,32,0.6666666666666666
2024-11-04,D5,d6,16,G8,5-95,2-32,2,2,0,10,1000000,2,16,2,200000000,141421356.23730952,0,0,200000000,141421356.23730952,1,0,2,32,0
2024-11-04,D5,d6,16,G9,5-95,2-32,3,0,2,10,1000000,3,16,2,0,0,200000000,141421356.23730952,200000000,141421356.23730952,0,1,2,32,1
2024-11-04,D5,d6,16,H1,95-5,2-II.F2,1,3,41,10,1000000,1,16,44,300000000,173205080.75688773,4100000000,640312423.743285,4400000000,663324958.07108,0.06818181818181818,0.9318181818181818,2,II.F2,0.06818181818181818
