QueryID,isolate_id,Perc.Ident,Alignment.Length,mismatch,gapopen,qstart,qend,sstart,send,evalue,Bits
ASV13438,I.B3,97.06,34,1,0,1,34,286,319,1e-10,58.4
ASV13438,44,97.06,34,1,0,1,34,293,326,1e-10,58.4
ASV13438,42,97.06,34,1,0,1,34,235,268,1e-10,58.4
ASV13438,I.D4,100,28,0,0,7,34,500,527,6e-9,52.8
ASV13438,I.B2,100,28,0,0,7,34,520,547,6e-9,52.8
ASV13438,II.C3,100,28,0,0,7,34,1,28,6e-9,52.8
ASV13438,I.D5,100,28,0,0,7,34,251,278,6e-9,52.8
ASV13438,I.D3,100,28,0,0,7,34,68,95,6e-9,52.8
ASV13441,II.G2,100,266,0,0,30,295,541,806,2.999999999999999e-141,492
ASV13441,II.A5,100,266,0,0,30,295,346,611,2.999999999999999e-141,492
ASV13441,new_C10,99.25,266,2,0,30,295,594,859,5.999999999999999e-138,481
ASV13441,II.C5,99.25,266,2,0,30,295,360,625,5.999999999999999e-138,481
ASV13441,new_C1,97.37,266,7,0,30,295,602,867,9.999999999999998e-130,453
ASV13441,II.H1,97.37,266,7,0,30,295,357,622,9.999999999999998e-130,453
ASV13441,new_C9,100,35,0,0,1,35,488,522,7e-13,65.8
ASV13441,new_C8,100,35,0,0,1,35,442,476,7e-13,65.8
ASV13441,new_C2,100,35,0,0,1,35,505,539,7e-13,65.8
ASV13441,II.F2,100,35,0,0,1,35,499,533,7e-13,65.8
ASV13441,II.A4,100,35,0,0,1,35,498,532,7e-13,65.8
ASV13441,39,100,35,0,0,1,35,496,530,7e-13,65.8
ASV13441,II.F4,100,35,0,0,1,35,237,271,7e-13,65.8
ASV13441,38,100,35,0,0,1,35,244,278,7e-13,65.8
ASV13441,45,100,35,0,0,1,35,439,473,7e-13,65.8
ASV13441,30,100,35,0,0,1,35,287,321,7e-13,65.8
ASV13441,28,100,35,0,0,1,35,287,321,7e-13,65.8
ASV13441,10,100,35,0,0,1,35,343,377,7e-13,65.8
ASV13441,I.B3,97.14,35,1,0,1,35,286,320,3e-11,60.2
ASV13441,44,97.14,35,1,0,1,35,293,327,3e-11,60.2
ASV13441,42,97.14,35,1,0,1,35,235,269,3e-11,60.2
ASV13441,I.D4,100,29,0,0,7,35,500,528,2e-9,54.7
ASV13441,I.B2,100,29,0,0,7,35,520,548,2e-9,54.7
ASV13441,II.C3,100,29,0,0,7,35,1,29,2e-9,54.7
ASV13441,I.D5,100,29,0,0,7,35,251,279,2e-9,54.7
ASV13441,I.D3,100,29,0,0,7,35,68,96,2e-9,54.7
ASV13442,new_C9,100,37,0,0,1,37,488,524,6e-14,69.4
ASV13442,new_C8,100,37,0,0,1,37,442,478,6e-14,69.4
ASV13442,new_C2,100,37,0,0,1,37,505,541,6e-14,69.4
ASV13442,II.F2,100,37,0,0,1,37,499,535,6e-14,69.4
ASV13442,II.A4,100,37,0,0,1,37,498,534,6e-14,69.4
ASV13442,39,100,37,0,0,1,37,496,532,6e-14,69.4
ASV13442,II.F4,100,37,0,0,1,37,237,273,6e-14,69.4
ASV13442,38,100,37,0,0,1,37,244,280,6e-14,69.4
ASV13442,45,100,37,0,0,1,37,439,475,6e-14,69.4
ASV13442,30,100,37,0,0,1,37,287,323,6e-14,69.4
ASV13442,28,100,37,0,0,1,37,287,323,6e-14,69.4
ASV13442,10,100,37,0,0,1,37,343,379,6e-14,69.4
ASV13442,I.B3,97.3,37,1,0,1,37,286,322,3e-12,63.9
ASV13442,44,97.3,37,1,0,1,37,293,329,3e-12,63.9
ASV13442,42,97.3,37,1,0,1,37,235,271,3e-12,63.9
ASV13442,I.D4,100,31,0,0,7,37,500,530,1e-10,58.4
ASV13442,I.B2,100,31,0,0,7,37,520,550,1e-10,58.4
ASV13442,II.C3,100,31,0,0,7,37,1,31,1e-10,58.4
ASV13442,I.D5,100,31,0,0,7,37,251,281,1e-10,58.4
ASV13442,I.D3,100,31,0,0,7,37,68,98,1e-10,58.4
ASV13445,new_C9,99.17,240,2,0,4,243,621,860,9.999999999999997e-124,433
ASV13445,new_C2,99.17,240,2,0,4,243,639,878,9.999999999999997e-124,433
ASV13445,II.F2,99.17,240,2,0,4,243,632,871,9.999999999999997e-124,433
ASV13445,II.A4,98.32,238,4,0,6,243,633,870,3.9999999999999995e-119,418
ASV13453,42,100,261,0,0,48,308,347,607,1.9999999999999995e-138,483
ASV13453,44,98.05,257,5,0,52,308,409,665,5.999999999999999e-128,448
ASV13453,II.D2,100,53,0,0,1,53,494,546,7.000000000000001e-23,99
ASV13453,II.B12,100,53,0,0,1,53,483,535,7.000000000000001e-23,99
ASV13453,II.A3,100,53,0,0,1,53,488,540,7.000000000000001e-23,99
ASV13453,II.A2,100,53,0,0,1,53,443,495,7.000000000000001e-23,99
ASV13453,I16_20C_r2,100,53,0,0,1,53,496,548,7.000000000000001e-23,99
ASV13453,II.F1,100,53,0,0,1,53,490,542,7.000000000000001e-23,99
ASV13453,II.C6,100,53,0,0,1,53,511,563,7.000000000000001e-23,99
ASV13453,II.B11,100,53,0,0,1,53,503,555,7.000000000000001e-23,99
ASV13453,II.B1,100,53,0,0,1,53,489,541,7.000000000000001e-23,99
ASV13453,40,100,53,0,0,1,53,523,575,7.000000000000001e-23,99
ASV13453,II.G5,100,53,0,0,1,53,63,115,7.000000000000001e-23,99
ASV13453,II.E1,100,53,0,0,1,53,239,291,7.000000000000001e-23,99
ASV13453,6,100,53,0,0,1,53,367,419,7.000000000000001e-23,99
ASV13453,36,100,53,0,0,1,53,239,291,7.000000000000001e-23,99
ASV13453,35,100,53,0,0,1,53,288,340,7.000000000000001e-23,99
ASV13453,I3M07,97.73,44,1,0,1,44,505,548,3e-16,76.8
ASV13453,E3R11,97.73,44,1,0,1,44,518,561,3e-16,76.8
ASV13470,F16_20C_D3_1,100,28,0,0,346,373,844,871,7e-9,52.8
ASV13470,22,100,28,0,0,346,373,839,866,7e-9,52.8
ASV13470,I1,100,28,0,0,346,373,549,576,7e-9,52.8
ASV13470,II.F11,100,28,0,0,346,373,485,512,7e-9,52.8
ASV13470,I.E3,100,28,0,0,346,373,624,651,7e-9,52.8
ASV13470,19,100,28,0,0,346,373,597,624,7e-9,52.8
ASV13478,I3M07,100,227,0,0,101,327,651,877,9.999999999999999e-120,420
ASV13478,E3R11,100,227,0,0,101,327,664,890,9.999999999999999e-120,420
ASV13478,I.F3,97.8,227,5,0,101,327,215,441,2.9999999999999993e-111,392
ASV13478,N16_20C_D3_1,99.02,102,1,0,1,102,502,603,2e-48,183
ASV13478,II.D10,99.02,102,1,0,1,102,492,593,2e-48,183
ASV13478,18c,99.02,102,1,0,1,102,455,556,2e-48,183
ASV13478,II.E11,99.02,102,1,0,1,102,481,582,2e-48,183
ASV13478,37,99.02,102,1,0,1,102,502,603,2e-48,183
ASV13478,34,99.02,102,1,0,1,102,487,588,2e-48,183
ASV13478,12,99.02,102,1,0,1,102,510,611,2e-48,183
ASV13478,II.B10,99.02,102,1,0,1,102,355,456,2e-48,183
ASV13478,II.A10,99.02,102,1,0,1,102,436,537,2e-48,183
ASV13478,I.C11,99.02,102,1,0,1,102,60,161,2e-48,183
ASV13478,II.E10,99.02,102,1,0,1,102,245,346,2e-48,183
ASV13478,17,99.02,102,1,0,1,102,62,163,2e-48,183
ASV13478,I.F2,99.02,102,1,0,1,102,190,291,2e-48,183
ASV13478,I.E11,99.02,102,1,0,1,102,57,158,2e-48,183
ASV13478,13,99.02,102,1,0,1,102,289,390,2e-48,183
ASV13478,I.C2,99.02,102,1,0,1,102,243,344,2e-48,183
ASV13478,I.B1,99.02,102,1,0,1,102,75,176,2e-48,183
ASV13478,8,99.02,102,1,0,1,102,308,409,2e-48,183
ASV13478,7,99.02,102,1,0,1,102,295,396,2e-48,183
ASV13478,5,99.02,102,1,0,1,102,45,146,2e-48,183
ASV13478,41,99.02,102,1,0,1,102,346,447,2e-48,183
ASV13478,3,99.02,102,1,0,1,102,243,344,2e-48,183
ASV13478,29,99.02,102,1,0,1,102,325,426,2e-48,183
ASV13478,2,99.02,102,1,0,1,102,61,162,2e-48,183
ASV13478,11,99.02,102,1,0,1,102,190,291,2e-48,183
ASV13478,1,99.02,102,1,0,1,102,62,163,2e-48,183
ASV13478,II.H10,98.04,102,2,0,1,102,477,578,1e-46,178
ASV13478,F46_15C_r1,98.04,102,2,0,1,102,498,599,1e-46,178
ASV13478,44c,98.04,102,2,0,1,102,356,457,1e-46,178
ASV13478,15,98.06,103,1,1,1,102,497,599,1e-46,178
ASV13478,II.G11,98.04,102,2,0,1,102,289,390,1e-46,178
ASV13478,27,98.04,102,2,0,1,102,287,388,1e-46,178
ASV13478,II.A11,98.04,102,2,0,1,102,60,161,1e-46,178
ASV13478,I.H2,98.04,102,2,0,1,102,245,346,1e-46,178
ASV13478,I.G5,98.04,102,2,0,1,102,60,161,1e-46,178
ASV13478,9,98.04,102,2,0,1,102,211,312,1e-46,178
ASV13478,43,98.04,102,2,0,1,102,342,443,1e-46,178
ASV13478,F16_20C_r3,98.04,102,1,1,1,102,499,599,4e-46,176
ASV13478,I.G1,97.06,102,3,0,1,102,212,313,5e-45,172
ASV13478,I.B12,97.06,102,3,0,1,102,212,313,5e-45,172
ASV13481,C3M06,100,28,0,0,346,373,784,811,7e-9,52.8
ASV13481,C2R09,100,28,0,0,346,373,782,809,7e-9,52.8
ASV13481,B2R22,100,28,0,0,346,373,789,816,7e-9,52.8
ASV13481,F16_20C_D3_2,100,28,0,0,346,373,796,823,7e-9,52.8
ASV13481,25,100,28,0,0,346,373,725,752,7e-9,52.8
ASV13481,14,100,28,0,0,346,373,699,726,7e-9,52.8
ASV13482,N16_20C_D3_1,99.67,307,1,0,1,307,502,808,1.9999999999999994e-162,562
ASV13482,18c,99.67,307,1,0,1,307,455,761,1.9999999999999994e-162,562
ASV13482,12,99.67,307,1,0,1,307,510,816,1.9999999999999994e-162,562
ASV13482,II.E10,99.67,307,1,0,1,307,245,551,1.9999999999999994e-162,562
ASV13482,17,99.67,307,1,0,1,307,62,368,1.9999999999999994e-162,562
ASV13482,I.F2,99.67,307,1,0,1,307,190,496,1.9999999999999994e-162,562
ASV13482,I.E11,99.67,307,1,0,1,307,57,363,1.9999999999999994e-162,562
ASV13482,13,99.67,307,1,0,1,307,289,595,1.9999999999999994e-162,562
ASV13482,I.C2,99.67,307,1,0,1,307,243,549,1.9999999999999994e-162,562
ASV13482,I.B1,99.67,307,1,0,1,307,75,381,1.9999999999999994e-162,562
ASV13482,7,99.67,307,1,0,1,307,295,601,1.9999999999999994e-162,562
ASV13482,5,99.67,307,1,0,1,307,45,351,1.9999999999999994e-162,562
ASV13482,3,99.67,307,1,0,1,307,243,549,1.9999999999999994e-162,562
ASV13482,2,99.67,307,1,0,1,307,61,367,1.9999999999999994e-162,562
ASV13482,11,99.67,307,1,0,1,307,190,496,1.9999999999999994e-162,562
ASV13482,1,99.67,307,1,0,1,307,62,368,1.9999999999999994e-162,562
ASV13482,II.E11,99.67,305,1,0,1,305,481,785,2.9999999999999987e-161,558
ASV13482,I.H2,99.35,307,2,0,1,307,245,551,9.999999999999997e-161,556
ASV13482,I.G5,99.35,307,2,0,1,307,60,366,9.999999999999997e-161,556
ASV13482,F16_20C_r3,99.35,307,1,1,1,307,499,804,3.999999999999999e-160,555
ASV13482,15,99.03,309,1,2,1,307,497,805,1.9999999999999995e-159,553
ASV13482,II.H10,99.34,304,2,0,1,304,477,780,4.999999999999998e-159,551
ASV13482,II.D10,99.02,307,3,0,1,307,492,798,4.999999999999998e-159,551
ASV13482,F46_15C_r1,99.34,304,2,0,1,304,498,801,4.999999999999998e-159,551
ASV13482,44c,99.34,304,2,0,1,304,356,659,4.999999999999998e-159,551
ASV13482,37,99.02,307,3,0,1,307,502,808,4.999999999999998e-159,551
ASV13482,34,99.02,307,3,0,1,307,487,793,4.999999999999998e-159,551
ASV13482,II.B10,99.02,307,3,0,1,307,355,661,4.999999999999998e-159,551
ASV13482,II.A10,99.02,307,3,0,1,307,436,742,4.999999999999998e-159,551
ASV13482,I.C11,99.02,307,3,0,1,307,60,366,4.999999999999998e-159,551
ASV13482,II.G11,99.34,304,2,0,1,304,289,592,4.999999999999998e-159,551
ASV13482,27,99.34,304,2,0,1,304,287,590,4.999999999999998e-159,551
ASV13482,I.B12,99.02,307,3,0,1,307,212,518,4.999999999999998e-159,551
ASV13482,9,99.34,304,2,0,1,304,211,514,4.999999999999998e-159,551
ASV13482,8,99.02,307,3,0,1,307,308,614,4.999999999999998e-159,551
ASV13482,43,99.34,304,2,0,1,304,342,645,4.999999999999998e-159,551
ASV13482,41,99.02,307,3,0,1,307,346,652,4.999999999999998e-159,551
ASV13482,II.A11,98.7,307,4,0,1,307,60,366,2.9999999999999993e-157,545
ASV13482,I.G1,99.01,304,3,0,1,304,212,515,2.9999999999999993e-157,545
ASV13482,29,99.01,304,3,0,1,304,325,628,2.9999999999999993e-157,545
ASV13482,32,98.39,311,1,4,1,307,488,798,8.999999999999999e-157,544
ASV13482,II.C10,98.68,304,4,0,1,304,190,493,9.999999999999998e-156,540
ASV13482,I3M07,100,51,0,0,301,351,827,877,1e-21,95.3
ASV13482,E3R11,100,51,0,0,301,351,840,890,1e-21,95.3
ASV13482,I.F3,100,51,0,0,301,351,391,441,1e-21,95.3
ASV13482,I.B3,97.87,47,1,0,305,351,612,658,9e-18,82.4
ASV13483,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV13483,B2R22,100,28,0,0,345,372,789,816,7e-9,52.8
ASV13485,I.B3,99.46,373,2,0,1,373,286,658,0,678
ASV13507,new_C8,100,288,0,0,1,288,442,729,1.9999999999999993e-153,532
ASV13507,39,100,288,0,0,1,288,496,783,1.9999999999999993e-153,532
ASV13507,10,100,288,0,0,1,288,343,630,1.9999999999999993e-153,532
ASV13507,II.F4,98.26,288,5,0,1,288,237,524,3.999999999999999e-145,505
ASV13507,II.C3,98.23,282,5,0,7,288,1,282,9.999999999999998e-142,494
ASV13510,II.E4,98.91,368,4,0,1,368,494,861,0,658
ASV13510,II.G4,98.64,368,5,0,1,368,207,574,0,652
ASV13510,II.D6,98.37,369,4,2,1,368,495,862,0,647
ASV13510,II.A1,98.1,369,5,2,1,368,247,614,0,641
ASV13516,N16_20C_D3_1,98.99,296,3,0,1,296,502,797,6.999999999999997e-153,531
ASV13516,18c,98.99,296,3,0,1,296,455,750,6.999999999999997e-153,531
ASV13516,II.E11,98.99,296,3,0,1,296,481,776,6.999999999999997e-153,531
ASV13516,12,98.99,296,3,0,1,296,510,805,6.999999999999997e-153,531
ASV13516,II.E10,98.99,296,3,0,1,296,245,540,6.999999999999997e-153,531
ASV13516,17,98.99,296,3,0,1,296,62,357,6.999999999999997e-153,531
ASV13516,I.F2,98.99,296,3,0,1,296,190,485,6.999999999999997e-153,531
ASV13516,I.E11,98.99,296,3,0,1,296,57,352,6.999999999999997e-153,531
ASV13516,13,98.99,296,3,0,1,296,289,584,6.999999999999997e-153,531
ASV13516,I.C2,98.99,296,3,0,1,296,243,538,6.999999999999997e-153,531
ASV13516,I.B1,98.99,296,3,0,1,296,75,370,6.999999999999997e-153,531
ASV13516,7,98.99,296,3,0,1,296,295,590,6.999999999999997e-153,531
ASV13516,5,98.99,296,3,0,1,296,45,340,6.999999999999997e-153,531
ASV13516,3,98.99,296,3,0,1,296,243,538,6.999999999999997e-153,531
ASV13516,2,98.99,296,3,0,1,296,61,356,6.999999999999997e-153,531
ASV13516,11,98.99,296,3,0,1,296,190,485,6.999999999999997e-153,531
ASV13516,1,98.99,296,3,0,1,296,62,357,6.999999999999997e-153,531
ASV13516,I.H2,98.65,296,4,0,1,296,245,540,2.9999999999999995e-151,525
ASV13516,I.G5,98.65,296,4,0,1,296,60,355,2.9999999999999995e-151,525
ASV13516,F16_20C_r3,98.65,296,3,1,1,296,499,793,9.999999999999996e-151,523
ASV13516,15,98.32,298,3,2,1,296,497,794,3.9999999999999984e-150,521
ASV13516,II.D10,98.31,296,5,0,1,296,492,787,1.9999999999999995e-149,520
ASV13516,37,98.31,296,5,0,1,296,502,797,1.9999999999999995e-149,520
ASV13516,34,98.31,296,5,0,1,296,487,782,1.9999999999999995e-149,520
ASV13516,II.B10,98.31,296,5,0,1,296,355,650,1.9999999999999995e-149,520
ASV13516,II.A10,98.31,296,5,0,1,296,436,731,1.9999999999999995e-149,520
ASV13516,I.C11,98.31,296,5,0,1,296,60,355,1.9999999999999995e-149,520
ASV13516,I.B12,98.31,296,5,0,1,296,212,507,1.9999999999999995e-149,520
ASV13516,8,98.31,296,5,0,1,296,308,603,1.9999999999999995e-149,520
ASV13516,41,98.31,296,5,0,1,296,346,641,1.9999999999999995e-149,520
ASV13516,II.A11,97.97,296,6,0,1,296,60,355,6.999999999999997e-148,514
ASV13516,32,97.67,300,3,4,1,296,488,787,2.999999999999999e-147,512
ASV13527,I.B2,100,28,0,0,345,372,859,886,7e-9,52.8
ASV13527,II.D12,100,28,0,0,345,372,562,589,7e-9,52.8
ASV13527,I.D5,100,28,0,0,345,372,590,617,7e-9,52.8
ASV13527,44,100,28,0,0,345,372,638,665,7e-9,52.8
ASV13527,42,100,28,0,0,345,372,580,607,7e-9,52.8
ASV13528,I.B2,100,28,0,0,345,372,859,886,7e-9,52.8
ASV13528,II.D12,100,28,0,0,345,372,562,589,7e-9,52.8
ASV13528,I.D5,100,28,0,0,345,372,590,617,7e-9,52.8
ASV13528,44,100,28,0,0,345,372,638,665,7e-9,52.8
ASV13528,42,100,28,0,0,345,372,580,607,7e-9,52.8
ASV13532,N16_20C_D3_1,100,69,0,0,225,293,805,873,8.999999999999999e-32,128
ASV13532,II.D10,100,69,0,0,225,293,795,863,8.999999999999999e-32,128
ASV13532,F16_20C_r3,100,69,0,0,225,293,801,869,8.999999999999999e-32,128
ASV13532,18c,100,69,0,0,225,293,758,826,8.999999999999999e-32,128
ASV13532,37,100,69,0,0,225,293,805,873,8.999999999999999e-32,128
ASV13532,34,100,69,0,0,225,293,790,858,8.999999999999999e-32,128
ASV13532,32,100,69,0,0,225,293,795,863,8.999999999999999e-32,128
ASV13532,15,100,69,0,0,225,293,802,870,8.999999999999999e-32,128
ASV13532,12,100,69,0,0,225,293,813,881,8.999999999999999e-32,128
ASV13532,II.B10,100,69,0,0,225,293,658,726,8.999999999999999e-32,128
ASV13532,II.A10,100,69,0,0,225,293,739,807,8.999999999999999e-32,128
ASV13532,I.C11,100,69,0,0,225,293,363,431,8.999999999999999e-32,128
ASV13532,II.E10,100,69,0,0,225,293,548,616,8.999999999999999e-32,128
ASV13532,II.A11,100,69,0,0,225,293,363,431,8.999999999999999e-32,128
ASV13532,I.H2,100,69,0,0,225,293,548,616,8.999999999999999e-32,128
ASV13532,I.G5,100,69,0,0,225,293,363,431,8.999999999999999e-32,128
ASV13532,17,100,69,0,0,225,293,365,433,8.999999999999999e-32,128
ASV13532,I.F2,100,69,0,0,225,293,493,561,8.999999999999999e-32,128
ASV13532,I.E11,100,69,0,0,225,293,360,428,8.999999999999999e-32,128
ASV13532,13,100,69,0,0,225,293,592,660,8.999999999999999e-32,128
ASV13532,I.C2,100,69,0,0,225,293,546,614,8.999999999999999e-32,128
ASV13532,I.B12,100,69,0,0,225,293,515,583,8.999999999999999e-32,128
ASV13532,I.B1,100,69,0,0,225,293,378,446,8.999999999999999e-32,128
ASV13532,8,100,69,0,0,225,293,611,679,8.999999999999999e-32,128
ASV13532,7,100,69,0,0,225,293,598,666,8.999999999999999e-32,128
ASV13532,5,100,69,0,0,225,293,348,416,8.999999999999999e-32,128
ASV13532,41,100,69,0,0,225,293,649,717,8.999999999999999e-32,128
ASV13532,3,100,69,0,0,225,293,546,614,8.999999999999999e-32,128
ASV13532,2,100,69,0,0,225,293,364,432,8.999999999999999e-32,128
ASV13532,11,100,69,0,0,225,293,493,561,8.999999999999999e-32,128
ASV13532,1,100,69,0,0,225,293,365,433,8.999999999999999e-32,128
ASV13532,II.E11,100,66,0,0,228,293,787,852,3.9999999999999996e-30,122
ASV13532,II.H10,100,57,0,0,237,293,792,848,3.9999999999999997e-25,106
ASV13532,F46_15C_r1,100,57,0,0,237,293,813,869,3.9999999999999997e-25,106
ASV13532,44c,100,57,0,0,237,293,671,727,3.9999999999999997e-25,106
ASV13532,II.G11,100,57,0,0,237,293,604,660,3.9999999999999997e-25,106
ASV13532,II.C10,100,57,0,0,237,293,505,561,3.9999999999999997e-25,106
ASV13532,27,100,57,0,0,237,293,602,658,3.9999999999999997e-25,106
ASV13532,I.G1,100,57,0,0,237,293,527,583,3.9999999999999997e-25,106
ASV13532,9,100,57,0,0,237,293,526,582,3.9999999999999997e-25,106
ASV13532,43,100,57,0,0,237,293,657,713,3.9999999999999997e-25,106
ASV13532,29,100,57,0,0,237,293,640,696,3.9999999999999997e-25,106
ASV13532,new_N5,100,48,0,0,246,293,825,872,4e-20,89.8
ASV13532,II.D2,100,48,0,0,246,293,819,866,4e-20,89.8
ASV13532,II.B12,100,48,0,0,246,293,808,855,4e-20,89.8
ASV13532,II.A3,100,48,0,0,246,293,813,860,4e-20,89.8
ASV13532,II.A2,100,48,0,0,246,293,768,815,4e-20,89.8
ASV13532,I16_20C_r2,100,48,0,0,246,293,821,868,4e-20,89.8
ASV13532,II.F1,100,48,0,0,246,293,815,862,4e-20,89.8
ASV13532,II.C6,100,48,0,0,246,293,836,883,4e-20,89.8
ASV13532,II.B11,100,48,0,0,246,293,828,875,4e-20,89.8
ASV13532,II.B1,100,48,0,0,246,293,814,861,4e-20,89.8
ASV13532,40,100,48,0,0,246,293,848,895,4e-20,89.8
ASV13532,II.G5,100,48,0,0,246,293,388,435,4e-20,89.8
ASV13532,II.E1,100,48,0,0,246,293,564,611,4e-20,89.8
ASV13532,II.A6,100,48,0,0,246,293,537,584,4e-20,89.8
ASV13532,I.D3,100,48,0,0,246,293,387,434,4e-20,89.8
ASV13532,I.A2,100,48,0,0,246,293,564,611,4e-20,89.8
ASV13532,N2,100,48,0,0,246,293,564,611,4e-20,89.8
ASV13532,6,100,48,0,0,246,293,692,739,4e-20,89.8
ASV13532,36,100,48,0,0,246,293,564,611,4e-20,89.8
ASV13532,35,100,48,0,0,246,293,613,660,4e-20,89.8
ASV13532,new_C9,97.87,47,1,0,247,293,814,860,7e-18,82.4
ASV13532,new_C8,97.87,47,1,0,247,293,768,814,7e-18,82.4
ASV13532,new_C2,97.87,47,1,0,247,293,832,878,7e-18,82.4
ASV13532,II.F2,97.87,47,1,0,247,293,825,871,7e-18,82.4
ASV13532,II.A4,97.87,47,1,0,247,293,824,870,7e-18,82.4
ASV13532,39,97.87,47,1,0,247,293,822,868,7e-18,82.4
ASV13532,II.F6,97.87,47,1,0,247,293,543,589,7e-18,82.4
ASV13532,II.F4,97.87,47,1,0,247,293,563,609,7e-18,82.4
ASV13532,38,97.87,47,1,0,247,293,568,614,7e-18,82.4
ASV13532,II.C3,97.87,47,1,0,247,293,321,367,7e-18,82.4
ASV13532,45,97.87,47,1,0,247,293,763,809,7e-18,82.4
ASV13532,30,97.87,47,1,0,247,293,611,657,7e-18,82.4
ASV13532,28,97.87,47,1,0,247,293,611,657,7e-18,82.4
ASV13532,10,97.87,47,1,0,247,293,669,715,7e-18,82.4
ASV13537,I.G1,97.42,349,9,0,24,372,235,583,2.9999999999999987e-172,595
ASV13537,II.C10,97.13,349,10,0,24,372,213,561,9.999999999999996e-171,590
ASV13539,II.F11,97.98,297,4,2,1,296,143,438,6.999999999999997e-148,514
ASV13540,new_C9,99.18,245,2,0,47,291,616,860,2.9999999999999995e-126,442
ASV13540,new_C9,100,34,0,0,1,34,488,521,3e-12,63.9
ASV13540,new_C2,99.18,245,2,0,47,291,634,878,2.9999999999999995e-126,442
ASV13540,new_C2,100,34,0,0,1,34,505,538,3e-12,63.9
ASV13540,II.F2,99.18,245,2,0,47,291,627,871,2.9999999999999995e-126,442
ASV13540,II.F2,100,34,0,0,1,34,499,532,3e-12,63.9
ASV13540,II.A4,97.96,245,5,0,47,291,626,870,2.9999999999999986e-121,425
ASV13540,II.A4,100,34,0,0,1,34,498,531,3e-12,63.9
ASV13540,new_C8,100,34,0,0,1,34,442,475,3e-12,63.9
ASV13540,39,100,34,0,0,1,34,496,529,3e-12,63.9
ASV13540,II.F4,100,34,0,0,1,34,237,270,3e-12,63.9
ASV13540,38,100,34,0,0,1,34,244,277,3e-12,63.9
ASV13540,45,100,34,0,0,1,34,439,472,3e-12,63.9
ASV13540,30,100,34,0,0,1,34,287,320,3e-12,63.9
ASV13540,28,100,34,0,0,1,34,287,320,3e-12,63.9
ASV13540,10,100,34,0,0,1,34,343,376,3e-12,63.9
ASV13540,I.B3,97.06,34,1,0,1,34,286,319,1e-10,58.4
ASV13540,44,97.06,34,1,0,1,34,293,326,1e-10,58.4
ASV13540,42,97.06,34,1,0,1,34,235,268,1e-10,58.4
ASV13540,I.D4,100,28,0,0,7,34,500,527,5e-9,52.8
ASV13540,I.B2,100,28,0,0,7,34,520,547,5e-9,52.8
ASV13540,II.C3,100,28,0,0,7,34,1,28,5e-9,52.8
ASV13540,I.D5,100,28,0,0,7,34,251,278,5e-9,52.8
ASV13540,I.D3,100,28,0,0,7,34,68,95,5e-9,52.8
ASV13544,N16_20C_D3_1,100,264,0,0,30,293,610,873,3.999999999999999e-140,488
ASV13544,F16_20C_r3,100,264,0,0,30,293,606,869,3.999999999999999e-140,488
ASV13544,18c,100,264,0,0,30,293,563,826,3.999999999999999e-140,488
ASV13544,32,100,264,0,0,30,293,600,863,3.999999999999999e-140,488
ASV13544,15,100,264,0,0,30,293,607,870,3.999999999999999e-140,488
ASV13544,12,100,264,0,0,30,293,618,881,3.999999999999999e-140,488
ASV13544,II.E10,100,264,0,0,30,293,353,616,3.999999999999999e-140,488
ASV13544,I.H2,100,264,0,0,30,293,353,616,3.999999999999999e-140,488
ASV13544,I.G5,100,264,0,0,30,293,168,431,3.999999999999999e-140,488
ASV13544,17,100,264,0,0,30,293,170,433,3.999999999999999e-140,488
ASV13544,I.F2,100,264,0,0,30,293,298,561,3.999999999999999e-140,488
ASV13544,I.E11,100,264,0,0,30,293,165,428,3.999999999999999e-140,488
ASV13544,13,100,264,0,0,30,293,397,660,3.999999999999999e-140,488
ASV13544,I.C2,100,264,0,0,30,293,351,614,3.999999999999999e-140,488
ASV13544,I.B12,100,264,0,0,30,293,320,583,3.999999999999999e-140,488
ASV13544,I.B1,100,264,0,0,30,293,183,446,3.999999999999999e-140,488
ASV13544,7,100,264,0,0,30,293,403,666,3.999999999999999e-140,488
ASV13544,5,100,264,0,0,30,293,153,416,3.999999999999999e-140,488
ASV13544,3,100,264,0,0,30,293,351,614,3.999999999999999e-140,488
ASV13544,2,100,264,0,0,30,293,169,432,3.999999999999999e-140,488
ASV13544,11,100,264,0,0,30,293,298,561,3.999999999999999e-140,488
ASV13544,1,100,264,0,0,30,293,170,433,3.999999999999999e-140,488
ASV13544,II.E11,99.62,264,1,0,30,293,589,852,1.9999999999999995e-138,483
ASV13544,II.D10,99.24,264,2,0,30,293,600,863,7.999999999999998e-137,477
ASV13544,37,99.24,264,2,0,30,293,610,873,7.999999999999998e-137,477
ASV13544,34,99.24,264,2,0,30,293,595,858,7.999999999999998e-137,477
ASV13544,II.B10,99.24,264,2,0,30,293,463,726,7.999999999999998e-137,477
ASV13544,II.A10,99.24,264,2,0,30,293,544,807,7.999999999999998e-137,477
ASV13544,I.C11,99.24,264,2,0,30,293,168,431,7.999999999999998e-137,477
ASV13544,II.A11,99.24,264,2,0,30,293,168,431,7.999999999999998e-137,477
ASV13544,8,99.24,264,2,0,30,293,416,679,7.999999999999998e-137,477
ASV13544,41,99.24,264,2,0,30,293,454,717,7.999999999999998e-137,477
